2020-01-06,2904.26806640625,4542.15576171875,2422.815185546875
2020-01-07,2943.9033203125,4557.064453125,2467.42529296875
2020-01-08,2934.9853515625,4512.33837890625,2453.54638671875
2020-01-09,2933.003662109375,4606.759765625,2491.217041015625
2020-01-10,2997.410888671875,4721.05908203125,2504.1044921875
2020-01-14,2711.046630859375,4835.35888671875,2481.303955078125
2020-01-15,2594.122802734375,4964.56640625,2456.520263671875
2020-01-16,2610.9677734375,5009.2919921875,2433.719970703125
2020-01-17,2612.949462890625,4949.65771484375,2432.728515625
2020-01-20,2608.986083984375,4989.41455078125,2437.68505859375
2020-01-21,2622.8583984375,4964.56640625,2429.75439453125
2020-01-22,2645.6484375,4944.68798828125,2405.96240234375
2020-01-23,2686.2744140625,4860.20654296875,2437.68505859375
2020-01-24,2608.986083984375,4815.48046875,2417.8583984375
2020-01-27,2575.2958984375,4721.05908203125,2401.997314453125
2020-01-28,2504.943603515625,4860.20654296875,2349.45654296875
2020-01-29,2488.098876953125,4929.77978515625,2341.52587890625
2020-01-30,2444.5,4706.15087890625,2306.8291015625
2020-01-31,2447.47265625,4701.1806640625,2302.864013671875
2020-02-03,2427.655029296875,4726.02880859375,2252.30615234375
2020-02-04,2512.87060546875,4815.48046875,2326.65576171875
2020-02-05,2526.742919921875,4815.48046875,2357.387451171875
2020-02-06,2531.697265625,4795.60205078125,2369.283203125
2020-02-07,2554.487548828125,4775.72412109375,2391.092529296875
2020-02-10,2536.65185546875,4735.96826171875,2390.101318359375
2020-02-12,2553.49658203125,4706.15087890625,2372.257080078125
2020-02-13,2579.259521484375,4691.2421875,2473.373046875
2020-02-14,2546.560546875,4691.2421875,2457.51171875
2020-02-17,2505.9345703125,4502.39990234375,2416.866943359375
2020-02-18,2466.29931640625,4462.6435546875,2436.693603515625
2020-02-19,2524.76123046875,4507.369140625,2479.321044921875
2020-02-20,2505.9345703125,4432.826171875,2440.6591796875
2020-02-21,2512.87060546875,4442.76513671875,2402.988525390625
2020-02-25,2427.655029296875,4234.04443359375,2280.0634765625
2020-02-26,2325.594482421875,4184.349609375,2234.462158203125
2020-02-27,2232.05322265625,4040.23291015625,2090.718994140625
2020-02-28,2134.531494140625,3781.81689453125,1953.9151611328125
2020-03-02,2228.07275390625,3940.842041015625,2040.1610107421875
2020-03-03,2212.15087890625,3881.207763671875,2018.3516845703125
2020-03-04,2204.18994140625,3816.603515625,2001.4990234375
2020-03-05,2222.10205078125,3742.060791015625,2034.2130126953125
2020-03-06,2155.428955078125,3573.096435546875,2000.5078125
2020-03-09,2051.9365234375,3433.949462890625,1915.2532958984375
2020-03-10,2079.7998046875,3568.126708984375,1971.7591552734375
2020-03-11,2019.09765625,3513.462158203125,1956.88916015625
2020-03-12,1921.575927734375,3334.55859375,1859.7386474609375
2020-03-13,1785.2445068359375,3155.655517578125,1733.8394775390625
2020-03-16,1775.2933349609375,3180.5029296875,1725.908935546875
2020-03-17,1819.07861328125,3364.3759765625,1821.07666015625
2020-03-18,1907.6441650390625,3513.462158203125,1970.767822265625
2020-03-19,2045.9658203125,3607.88330078125,2012.40380859375
2020-03-23,2079.7998046875,3866.299072265625,2015.3778076171875
2020-03-24,2118.609619140625,4000.476318359375,2076.84033203125
2020-03-25,2210.16064453125,4224.10546875,2205.71337890625
2020-03-26,2074.82421875,4065.08056640625,2157.138427734375
2020-03-27,2006.1610107421875,4079.989013671875,2111.537109375
2020-03-30,2010.1414794921875,3887.6025390625,2036.8363037109375
2020-03-31,2070.84375,3932.45947265625,2052.7724609375
2020-04-01,2023.078125,3668.302001953125,1942.215576171875
2020-04-02,1956.405029296875,3533.73095703125,1850.5828857421875
2020-04-03,1874.8052978515625,3369.255615234375,1786.8382568359375
2020-04-06,1952.424560546875,3468.937744140625,1820.70263671875
2020-04-07,2029.048828125,3528.746826171875,1933.25146484375
2020-04-08,2187.272705078125,3767.98388671875,2074.6845703125
2020-04-09,2109.653564453125,3703.190673828125,2050.780517578125
2020-04-10,2098.707275390625,3668.302001953125,2046.79638671875
2020-04-13,2087.7607421875,3678.27001953125,2032.852294921875
2020-04-14,2122.590087890625,3718.14306640625,2061.736572265625
2020-04-15,2134.531494140625,3748.047607421875,2058.74853515625
2020-04-16,2147.468017578125,3842.74560546875,2071.696533203125
2020-04-17,2152.443603515625,3842.74560546875,2073.688720703125
2020-04-20,2223.09716796875,3882.618408203125,2107.552978515625
2020-04-21,2242.99951171875,3852.7138671875,2087.6328125
2020-04-22,2219.11669921875,3807.85693359375,2029.8642578125
2020-04-23,2249.96533203125,3738.079345703125,2048.788330078125
2020-04-24,2266.88232421875,3738.079345703125,2014.9241943359375
2020-04-27,2259.91650390625,3772.968017578125,2066.716552734375
2020-04-28,2271.85791015625,3812.841064453125,2126.47705078125
2020-04-30,2231.05810546875,3877.63427734375,2127.47314453125
2020-05-01,2221.10693359375,3822.80908203125,2083.648681640625
2020-05-07,2166.375244140625,3738.079345703125,2082.652587890625
2020-05-08,2264.89208984375,3797.888671875,2178.26953125
2020-05-11,2364.404052734375,3947.411865234375,2297.79052734375
2020-05-12,2339.526123046875,3952.39599609375,2289.822265625
2020-05-13,2386.296630859375,4007.22119140625,2313.7265625
2020-05-14,2300.716552734375,3937.443603515625,2270.898193359375
2020-05-15,2302.706787109375,3932.45947265625,2197.193603515625
2020-05-18,2314.648193359375,3957.380126953125,2204.165771484375
2020-05-19,2342.511474609375,3962.364013671875,2220.101806640625
2020-05-20,2384.306396484375,3977.31640625,2228.06982421875
2020-05-21,2376.345458984375,3912.523193359375,2196.197509765625
2020-05-22,2361.418701171875,3877.63427734375,2193.20947265625
2020-05-25,2442.0234375,4007.22119140625,2271.894287109375
2020-05-26,2451.974609375,4027.157470703125,2313.7265625
2020-05-27,2436.052734375,4002.237060546875,2306.75439453125
2020-05-28,2457.9453125,4042.10986328125,2313.7265625
2020-05-29,2458.9404296875,3942.427734375,2285.83837890625
2020-06-01,2445.0087890625,3917.507080078125,2276.874267578125
2020-06-02,2434.0625,3927.475341796875,2248.986083984375
2020-06-03,2430.08203125,3902.554931640625,2249.98193359375
2020-06-04,2484.8134765625,3922.4912109375,2266.9140625
2020-06-05,2480.8330078125,3907.5390625,2287.830322265625
2020-06-08,2443.0185546875,3872.650146484375,2276.874267578125
2020-06-09,2435.0576171875,3887.6025390625,2298.786376953125
2020-06-10,2412.169921875,3897.57080078125,2270.898193359375
2020-06-11,2335.545654296875,3767.98388671875,2207.153564453125
2020-06-12,2319.623779296875,3733.09521484375,2193.20947265625
2020-06-15,2242.00439453125,3638.397216796875,2132.453125
2020-06-16,2310.667724609375,3738.079345703125,2184.24560546875
2020-06-17,2283.79931640625,3713.158935546875,2170.30126953125
2020-06-18,2317.633544921875,3713.158935546875,2179.265380859375
2020-06-19,2321.614013671875,3767.98388671875,2241.01806640625
2020-06-22,2350.472412109375,3723.126953125,2232.053955078125
2020-06-23,2332.560302734375,3753.03173828125,2219.105712890625
2020-06-24,2337.535888671875,3708.1748046875,2239.02587890625
2020-06-25,2301.711669921875,3703.190673828125,2218.10986328125
2020-06-26,2301.711669921875,3738.079345703125,2235.0419921875
2020-06-29,2230.06298828125,3673.285888671875,2161.33740234375
2020-06-30,2214.14111328125,3638.397216796875,2167.3134765625
2020-07-01,2122.590087890625,3518.77880859375,2100.580810546875
2020-07-02,2123.585205078125,3533.73095703125,2133.448974609375
2020-07-03,2123.585205078125,3518.77880859375,2103.56884765625
2020-07-06,2144.482666015625,3563.6357421875,2132.453125
2020-07-07,2156.424072265625,3608.49267578125,2166.3173828125
2020-07-08,2123.585205078125,3558.651611328125,2135.441162109375
2020-07-09,2080.794921875,3548.683349609375,2092.61279296875
2020-07-10,1993.2244873046875,3449.001220703125,2018.908203125
2020-07-13,2058.90234375,3553.66748046875,2073.688720703125
2020-07-14,2023.078125,3483.889892578125,2032.852294921875
2020-07-15,2050.94140625,3563.6357421875,2087.6328125
2020-07-16,2064.873046875,3538.715087890625,2163.329345703125
2020-07-17,2054.921875,3568.619873046875,2127.47314453125
2020-07-20,2061.8876953125,3563.6357421875,2142.4130859375
2020-07-21,2062.8828125,3658.333740234375,2113.529052734375
2020-07-22,2077.8095703125,3568.619873046875,2093.60888671875
2020-07-27,2078.8046875,3618.4609375,2099.584716796875
2020-07-28,2007.1561279296875,3523.762939453125,2071.696533203125
2020-07-29,1840.97119140625,3374.23974609375,1975.0838623046875
2020-07-30,1771.3128662109375,3214.748291015625,1901.3792724609375
2020-07-31,1791.2152099609375,3189.82763671875,1894.4072265625
2020-08-03,1836.99072265625,3204.780029296875,1926.2794189453125
2020-08-04,1895.7027587890625,3389.19189453125,2006.9560546875
2020-08-05,1895.7027587890625,3329.3828125,2003.968017578125
2020-08-06,1943.468505859375,3319.41455078125,2006.9560546875
2020-08-07,1966.3563232421875,3359.287353515625,2063.728515625
2020-08-11,1999.1951904296875,3498.84228515625,2132.453125
2020-08-12,2062.8828125,3588.55615234375,2188.2294921875
2020-08-13,2052.931640625,3538.715087890625,2185.241455078125
2020-08-14,2065.8681640625,3518.77880859375,2182.25341796875
2020-08-17,2049.9462890625,3498.84228515625,2183.24951171875
2020-08-18,2054.921875,3503.826416015625,2194.20556640625
2020-08-19,2092.736572265625,3508.810546875,2251.97412109375
2020-08-20,2118.609619140625,3503.826416015625,2229.06591796875
2020-08-21,2092.736572265625,3503.826416015625,2253.966064453125
2020-08-24,2105.673095703125,3508.810546875,2276.874267578125
2020-08-25,2092.736572265625,3563.6357421875,2288.826416015625
2020-08-26,2087.7607421875,3578.587890625,2334.642822265625
2020-08-27,2039.0,3528.746826171875,2320.698486328125
2020-08-28,2088.0,3493.858154296875,2315.718505859375
2020-08-31,2098.0,3543.69921875,2378.467041015625
2020-09-01,2083.0,3523.762939453125,2396.395263671875
2020-09-02,2105.0,3553.66748046875,2430.259521484375
2020-09-03,2084.0,3528.746826171875,2431.25537109375
2020-09-04,2096.0,3513.794677734375,2466.11572265625
2020-09-07,2101.0,3568.619873046875,2511.93212890625
2020-09-08,2101.0,3618.4609375,2539.8203125
2020-09-09,2097.0,3598.5244140625,2556.75244140625
2020-09-10,2106.0,3628.428955078125,2544.80029296875
2020-09-11,2076.0,3618.4609375,2504.9599609375
2020-09-14,2023.0,3593.540283203125,2482.052001953125
2020-09-15,2013.0,3578.587890625,2504.9599609375
2020-09-16,2040.0,3638.397216796875,2541.812255859375
2020-09-17,2043.0,3743.0634765625,2516.912109375
2020-09-18,2052.0,3698.20654296875,2555.756591796875
2020-09-23,2039.0,3723.126953125,2561.732421875
2020-09-24,1990.0,3678.27001953125,2490.02001953125
2020-09-25,1991.0,3723.126953125,2497.988037109375
2020-09-28,2026.0,3763.0,2495.0
2020-09-29,2014.0,3765.0,2542.0
2020-09-30,1970.0,3650.0,2481.0
2020-10-02,1973.0,3570.0,2503.0
2020-10-05,2028.0,3680.0,2541.0
2020-10-06,2027.0,3655.0,2531.0
2020-10-07,2034.0,3665.0,2547.0
2020-10-08,2024.0,3680.0,2545.0
2020-10-09,2060.0,3705.0,2556.0
2020-10-12,1916.0,3630.0,2517.0
2020-10-13,1914.0,3590.0,2460.0
2020-10-14,1895.0,3595.0,2468.0
2020-10-15,1913.0,3525.0,2435.0
2020-10-16,1896.0,3525.0,2363.0
2020-10-19,1912.0,3550.0,2445.0
2020-10-20,1873.0,3490.0,2429.0
2020-10-21,1899.0,3545.0,2464.0
2020-10-22,1840.0,3490.0,2414.0
2020-10-23,1853.0,3515.0,2417.0
2020-10-26,1903.0,3510.0,2440.0
2020-10-27,1920.0,3520.0,2445.0
2020-10-28,1922.0,3510.0,2480.0
2020-10-29,1931.0,3510.0,2475.0
2020-10-30,1915.0,3435.0,2433.0
2020-11-02,1912.0,3450.0,2451.0
2020-11-04,1916.0,3510.0,2459.0
2020-11-05,1955.0,3485.0,2532.0
2020-11-06,1942.0,3480.0,2526.0
2020-11-09,1959.0,3465.0,2539.0
2020-11-10,2003.0,3580.0,2578.0
2020-11-11,2027.0,3615.0,2646.0
2020-11-12,2029.0,3575.0,2706.0
2020-11-13,2007.0,3510.0,2698.0
2020-11-16,2043.0,3565.0,2806.0
2020-11-17,2039.0,3545.0,2856.0
2020-11-18,2000.0,3500.0,2831.0
2020-11-19,1940.0,3450.0,2711.0
2020-11-20,1948.0,3455.0,2734.0
2020-11-24,1939.0,3465.0,2727.0
2020-11-25,1934.0,3435.0,2678.0
2020-11-26,1914.0,3435.0,2616.0
2020-11-27,1937.0,3500.0,2660.0
2020-11-30,1906.0,3430.0,2610.0
2020-12-01,1911.0,3410.0,2690.0
2020-12-02,1940.0,3400.0,2720.0
2020-12-03,1963.0,3405.0,2745.0
2020-12-04,1965.0,3395.0,2690.0
2020-12-07,1944.0,3360.0,2632.0
2020-12-08,1943.0,3355.0,2641.0
2020-12-09,1944.0,3395.0,2664.0
2020-12-10,1938.0,3380.0,2652.0
2020-12-11,1930.0,3400.0,2681.0
2020-12-14,1957.0,3430.0,2694.0
